ad_id,image_path,ctr_score,halflife_days,censored,vertical,source,scraped_at,discontinuation_type
apify_f9094366e155,data\raw\other\apify_f9094366e155.jpg,0.7667,69.0,False,other,apify,2026-05-14T05:46:46.416414,wear-out
apify_3f8366b5c45f,data\raw\other\apify_3f8366b5c45f.jpg,0.1444,13.0,False,other,apify,2026-05-14T05:46:49.179303,wear-out
apify_115b0b2b2feb,data\raw\other\apify_115b0b2b2feb.jpg,0.5333,48.0,False,other,apify,2026-05-14T05:46:51.969361,wear-out
apify_5ef6e3b36d55,data\raw\other\apify_5ef6e3b36d55.jpg,0.2222,20.0,False,other,apify,2026-05-14T05:46:57.186633,wear-out
apify_19c3bb8f5e9b,data\raw\other\apify_19c3bb8f5e9b.jpg,0.5667,51.0,False,other,apify,2026-05-14T05:47:04.584856,wear-out
apify_a4d21670113b,data\raw\gaming\apify_a4d21670113b.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T05:47:07.145871,wear-out
apify_370e8947ba5e,data\raw\other\apify_370e8947ba5e.jpg,0.4889,44.0,False,other,apify,2026-05-14T05:47:09.860118,wear-out
apify_4d9a46d38510,data\raw\other\apify_4d9a46d38510.jpg,0.9889,89.0,False,other,apify,2026-05-14T05:47:12.187019,wear-out
apify_41389703dea7,data\raw\other\apify_41389703dea7.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:47:23.090604,wear-out
apify_51b3f17c1fe1,data\raw\ecommerce\apify_51b3f17c1fe1.jpg,0.2333,21.0,False,ecommerce,apify,2026-05-14T05:47:26.121386,wear-out
apify_987c5743510b,data\raw\other\apify_987c5743510b.jpg,0.2333,21.0,False,other,apify,2026-05-14T05:47:36.001105,wear-out
apify_caa27c17600c,data\raw\gaming\apify_caa27c17600c.jpg,0.1,9.0,False,gaming,apify,2026-05-14T05:47:41.245322,wear-out
apify_7dee6303a287,data\raw\gaming\apify_7dee6303a287.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:47:43.419989,cut-out
apify_0ba66c62283b,data\raw\ecommerce\apify_0ba66c62283b.jpg,0.7889,71.0,False,ecommerce,apify,2026-05-14T05:47:46.084613,wear-out
apify_6178b77eebb7,data\raw\other\apify_6178b77eebb7.jpg,0.5,45.0,False,other,apify,2026-05-14T05:48:00.733378,wear-out
apify_4b7820495c5c,data\raw\other\apify_4b7820495c5c.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:48:08.486110,wear-out
apify_d8ebb3302f86,data\raw\finance\apify_d8ebb3302f86.jpg,0.3111,28.0,False,finance,apify,2026-05-14T05:48:13.184997,wear-out
apify_dd4a49b78daf,data\raw\other\apify_dd4a49b78daf.jpg,0.6,54.0,False,other,apify,2026-05-14T05:48:17.761498,wear-out
apify_47bd819ebaa6,data\raw\gaming\apify_47bd819ebaa6.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T05:48:25.335945,cut-out
apify_82f5b683356c,data\raw\gaming\apify_82f5b683356c.jpg,0.3,27.0,False,gaming,apify,2026-05-14T05:48:27.770573,wear-out
apify_7c66d98e62fc,data\raw\gaming\apify_7c66d98e62fc.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T05:48:30.702968,cut-out
apify_7e9d2158e34f,data\raw\other\apify_7e9d2158e34f.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:48:35.980718,wear-out
apify_7e772a710467,data\raw\other\apify_7e772a710467.jpg,0.1222,11.0,False,other,apify,2026-05-14T05:48:43.374417,wear-out
apify_9c1d66ec3864,data\raw\other\apify_9c1d66ec3864.jpg,0.2111,19.0,False,other,apify,2026-05-14T05:48:45.968590,wear-out
apify_e974b4d2d02c,data\raw\gaming\apify_e974b4d2d02c.jpg,0.4,36.0,False,gaming,apify,2026-05-14T05:48:48.675733,wear-out
apify_7f6d28e64e14,data\raw\gaming\apify_7f6d28e64e14.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:48:50.789069,cut-out
apify_4c416ccf03b5,data\raw\other\apify_4c416ccf03b5.jpg,0.1444,13.0,False,other,apify,2026-05-14T05:48:55.969346,wear-out
apify_503b56f1de3a,data\raw\other\apify_503b56f1de3a.jpg,0.1444,13.0,False,other,apify,2026-05-14T05:49:01.137623,wear-out
apify_0908531c9334,data\raw\gaming\apify_0908531c9334.jpg,0.0333,3.0,False,gaming,apify,2026-05-14T05:49:10.248759,cut-out
apify_ec8bf03dffec,data\raw\other\apify_ec8bf03dffec.jpg,0.2444,22.0,False,other,apify,2026-05-14T05:49:12.573800,wear-out
apify_8d905e14263d,data\raw\other\apify_8d905e14263d.jpg,0.0333,3.0,False,other,apify,2026-05-14T05:49:14.594684,cut-out
apify_d7e94bd81c84,data\raw\gaming\apify_d7e94bd81c84.jpg,0.8333,75.0,False,gaming,apify,2026-05-14T05:49:17.806259,wear-out
apify_34e3ec7741b4,data\raw\other\apify_34e3ec7741b4.jpg,0.0333,3.0,False,other,apify,2026-05-14T05:49:23.254658,cut-out
apify_2f215c56da8c,data\raw\other\apify_2f215c56da8c.jpg,0.8222,74.0,False,other,apify,2026-05-14T05:49:25.000675,wear-out
apify_c46f7fcb2aec,data\raw\other\apify_c46f7fcb2aec.jpg,0.4444,40.0,False,other,apify,2026-05-14T05:49:33.320831,wear-out
apify_7cb10b8fa0fb,data\raw\other\apify_7cb10b8fa0fb.jpg,0.3222,29.0,False,other,apify,2026-05-14T05:49:38.159831,wear-out
apify_e0ef97ddad11,data\raw\other\apify_e0ef97ddad11.jpg,0.5444,49.0,False,other,apify,2026-05-14T05:49:42.402456,wear-out
apify_60325d795d99,data\raw\other\apify_60325d795d99.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:49:45.296412,wear-out
apify_3579fe82ef3d,data\raw\gaming\apify_3579fe82ef3d.jpg,0.1556,14.0,False,gaming,apify,2026-05-14T05:49:48.296580,wear-out
apify_4360f33423e4,data\raw\other\apify_4360f33423e4.jpg,0.8222,74.0,False,other,apify,2026-05-14T05:49:50.593072,wear-out
apify_c3aa77500d91,data\raw\other\apify_c3aa77500d91.jpg,0.5889,53.0,False,other,apify,2026-05-14T05:49:56.634000,wear-out
apify_9a5331b9d05f,data\raw\other\apify_9a5331b9d05f.jpg,0.4333,39.0,False,other,apify,2026-05-14T05:49:58.637216,wear-out
apify_a8f580b9a84a,data\raw\gaming\apify_a8f580b9a84a.jpg,0.4333,39.0,False,gaming,apify,2026-05-14T05:50:01.244095,wear-out
apify_b4f8d125e96e,data\raw\other\apify_b4f8d125e96e.jpg,0.5,45.0,False,other,apify,2026-05-14T05:50:03.083293,wear-out
apify_931db38339b5,data\raw\other\apify_931db38339b5.jpg,0.5,45.0,False,other,apify,2026-05-14T05:50:05.637677,wear-out
apify_f26996b93aff,data\raw\ecommerce\apify_f26996b93aff.jpg,0.4889,44.0,False,ecommerce,apify,2026-05-14T05:50:08.091955,wear-out
apify_f6a39deb3736,data\raw\other\apify_f6a39deb3736.jpg,0.2222,20.0,False,other,apify,2026-05-14T05:50:10.412895,wear-out
apify_506bda67d9b9,data\raw\other\apify_506bda67d9b9.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:50:13.339380,wear-out
apify_1847cc1fce9e,data\raw\gaming\apify_1847cc1fce9e.jpg,0.5444,49.0,False,gaming,apify,2026-05-14T05:50:18.362925,wear-out
apify_1c4bf812575c,data\raw\other\apify_1c4bf812575c.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:50:21.291087,wear-out
apify_2e4f49479971,data\raw\other\apify_2e4f49479971.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:50:24.209938,wear-out
apify_20116b6698ff,data\raw\other\apify_20116b6698ff.jpg,0.6,54.0,False,other,apify,2026-05-14T05:50:26.933604,wear-out
apify_fccdeab4146f,data\raw\gaming\apify_fccdeab4146f.jpg,0.4778,43.0,False,gaming,apify,2026-05-14T05:50:29.274983,wear-out
apify_c69f4362edc5,data\raw\other\apify_c69f4362edc5.jpg,0.2667,24.0,False,other,apify,2026-05-14T05:50:32.642946,wear-out
apify_98667bcf19a4,data\raw\other\apify_98667bcf19a4.jpg,0.4222,38.0,False,other,apify,2026-05-14T05:50:34.896955,wear-out
apify_9e7e048e080f,data\raw\other\apify_9e7e048e080f.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:50:37.579391,wear-out
apify_cc969d03ad99,data\raw\other\apify_cc969d03ad99.jpg,0.5778,52.0,False,other,apify,2026-05-14T05:50:39.322018,wear-out
apify_4f274dc2e474,data\raw\other\apify_4f274dc2e474.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:50:41.692070,wear-out
apify_9d63a87f6071,data\raw\other\apify_9d63a87f6071.jpg,0.1667,15.0,False,other,apify,2026-05-14T05:50:44.643170,wear-out
apify_4cbe9cf7130d,data\raw\other\apify_4cbe9cf7130d.jpg,0.8333,75.0,False,other,apify,2026-05-14T05:50:46.849371,wear-out
apify_da41eda12020,data\raw\other\apify_da41eda12020.jpg,0.0667,6.0,False,other,apify,2026-05-14T05:50:51.775881,cut-out
apify_08059c033a63,data\raw\other\apify_08059c033a63.jpg,0.7333,66.0,False,other,apify,2026-05-14T05:50:54.928615,wear-out
apify_c7af8b87974c,data\raw\ecommerce\apify_c7af8b87974c.jpg,0.8,72.0,False,ecommerce,apify,2026-05-14T05:50:59.100389,wear-out
apify_7b680ccff329,data\raw\other\apify_7b680ccff329.jpg,0.5,45.0,False,other,apify,2026-05-14T05:51:03.707795,wear-out
apify_cc8b22046172,data\raw\ecommerce\apify_cc8b22046172.jpg,0.2444,22.0,False,ecommerce,apify,2026-05-14T05:51:10.516687,wear-out
apify_db990fb96fe6,data\raw\other\apify_db990fb96fe6.jpg,0.5556,50.0,False,other,apify,2026-05-14T05:51:13.397590,wear-out
apify_d2d0ede467c7,data\raw\other\apify_d2d0ede467c7.jpg,0.3889,35.0,False,other,apify,2026-05-14T05:51:24.443727,wear-out
apify_4a2a150f328e,data\raw\other\apify_4a2a150f328e.jpg,0.0444,4.0,False,other,apify,2026-05-14T05:51:26.321588,cut-out
apify_533b852e0995,data\raw\gaming\apify_533b852e0995.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:51:33.760247,cut-out
apify_7b4608801bad,data\raw\other\apify_7b4608801bad.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:51:36.531760,wear-out
apify_9ad0c5e178bb,data\raw\ecommerce\apify_9ad0c5e178bb.jpg,0.0444,4.0,False,ecommerce,apify,2026-05-14T05:51:38.374314,cut-out
apify_9acf547f6b86,data\raw\other\apify_9acf547f6b86.jpg,0.0333,3.0,False,other,apify,2026-05-14T05:51:40.992448,cut-out
apify_b51395b10888,data\raw\gaming\apify_b51395b10888.jpg,0.8,72.0,False,gaming,apify,2026-05-14T05:51:46.551148,wear-out
apify_cdfb57c53bba,data\raw\finance\apify_cdfb57c53bba.jpg,0.0222,2.0,False,finance,apify,2026-05-14T05:51:48.326833,cut-out
apify_1ae38000743f,data\raw\other\apify_1ae38000743f.jpg,0.7222,65.0,False,other,apify,2026-05-14T05:51:52.816432,wear-out
apify_196a2015543a,data\raw\other\apify_196a2015543a.jpg,0.7444,67.0,False,other,apify,2026-05-14T05:52:02.098998,wear-out
apify_8933deb85d34,data\raw\other\apify_8933deb85d34.jpg,0.3889,35.0,False,other,apify,2026-05-14T05:52:05.388741,wear-out
apify_358e7a1e236b,data\raw\other\apify_358e7a1e236b.jpg,0.8444,76.0,False,other,apify,2026-05-14T05:52:07.848242,wear-out
apify_773c2e9c757b,data\raw\ecommerce\apify_773c2e9c757b.jpg,0.8778,79.0,False,ecommerce,apify,2026-05-14T05:52:09.887591,wear-out
apify_43525d16e7ff,data\raw\gaming\apify_43525d16e7ff.jpg,0.1889,17.0,False,gaming,apify,2026-05-14T05:52:12.779311,wear-out
apify_c312a82d2c2e,data\raw\gaming\apify_c312a82d2c2e.jpg,0.4778,43.0,False,gaming,apify,2026-05-14T05:52:15.976499,wear-out
apify_2fbb29a0dabd,data\raw\other\apify_2fbb29a0dabd.jpg,0.0444,4.0,False,other,apify,2026-05-14T05:52:18.060433,cut-out
apify_4e05c37305e9,data\raw\gaming\apify_4e05c37305e9.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T05:52:22.999062,cut-out
apify_efec035ff43b,data\raw\ecommerce\apify_efec035ff43b.jpg,0.4778,43.0,False,ecommerce,apify,2026-05-14T05:52:28.515807,wear-out
apify_bb7c56da8e51,data\raw\other\apify_bb7c56da8e51.jpg,0.1444,13.0,False,other,apify,2026-05-14T05:52:31.285119,wear-out
apify_f342cade40ea,data\raw\other\apify_f342cade40ea.jpg,0.3222,29.0,False,other,apify,2026-05-14T05:52:34.052920,wear-out
apify_9b225f564409,data\raw\other\apify_9b225f564409.jpg,0.7111,64.0,False,other,apify,2026-05-14T05:52:35.936481,wear-out
apify_b7904c57a549,data\raw\other\apify_b7904c57a549.jpg,0.9889,89.0,False,other,apify,2026-05-14T05:52:40.211876,wear-out
apify_71399e1e2e5a,data\raw\gaming\apify_71399e1e2e5a.jpg,0.0111,1.0,False,gaming,apify,2026-05-14T05:52:42.090756,cut-out
apify_dfc7802a6bf9,data\raw\ecommerce\apify_dfc7802a6bf9.jpg,0.1222,11.0,False,ecommerce,apify,2026-05-14T05:52:49.649919,wear-out
apify_b36e3ffe6e99,data\raw\gaming\apify_b36e3ffe6e99.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T05:52:52.259415,wear-out
apify_176d0b435755,data\raw\gaming\apify_176d0b435755.jpg,0.0889,8.0,False,gaming,apify,2026-05-14T05:52:54.584881,wear-out
apify_ddcf7f752485,data\raw\other\apify_ddcf7f752485.jpg,0.4778,43.0,False,other,apify,2026-05-14T05:52:56.987596,wear-out
apify_c48e527f0467,data\raw\other\apify_c48e527f0467.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:53:00.265216,wear-out
apify_a7d2694892e5,data\raw\other\apify_a7d2694892e5.jpg,0.5889,53.0,False,other,apify,2026-05-14T05:53:04.827805,wear-out
apify_056badaa4f0a,data\raw\other\apify_056badaa4f0a.jpg,0.1,9.0,False,other,apify,2026-05-14T05:53:10.646268,wear-out
apify_2930c005b1fb,data\raw\ecommerce\apify_2930c005b1fb.jpg,0.5222,47.0,False,ecommerce,apify,2026-05-14T05:53:13.097408,wear-out
apify_be59c0ccb918,data\raw\other\apify_be59c0ccb918.jpg,0.4667,42.0,False,other,apify,2026-05-14T05:53:16.046084,wear-out
apify_e24bb669596e,data\raw\gaming\apify_e24bb669596e.jpg,0.3778,34.0,False,gaming,apify,2026-05-14T05:53:18.715234,wear-out
apify_52a0c842b9eb,data\raw\other\apify_52a0c842b9eb.jpg,0.3889,35.0,False,other,apify,2026-05-14T05:53:29.953252,wear-out
apify_be0c04d65f0f,data\raw\other\apify_be0c04d65f0f.jpg,0.2889,26.0,False,other,apify,2026-05-14T05:53:32.739607,wear-out
apify_e21050a31d80,data\raw\finance\apify_e21050a31d80.jpg,0.3,27.0,False,finance,apify,2026-05-14T05:53:35.501941,wear-out
apify_cba0374acae9,data\raw\other\apify_cba0374acae9.jpg,0.4889,44.0,False,other,apify,2026-05-14T05:53:43.649246,wear-out
apify_9c112cd9447e,data\raw\other\apify_9c112cd9447e.jpg,0.4333,39.0,False,other,apify,2026-05-14T05:53:45.500180,wear-out
apify_c8c05337b6e5,data\raw\other\apify_c8c05337b6e5.jpg,0.7556,68.0,False,other,apify,2026-05-14T05:53:48.520959,wear-out
apify_7b90a1a1306d,data\raw\other\apify_7b90a1a1306d.jpg,0.0778,7.0,False,other,apify,2026-05-14T05:53:50.341907,wear-out
apify_bdec5f9870e0,data\raw\gaming\apify_bdec5f9870e0.jpg,0.0778,7.0,False,gaming,apify,2026-05-14T05:53:55.219769,wear-out
apify_c82307ef2901,data\raw\gaming\apify_c82307ef2901.jpg,0.5667,51.0,False,gaming,apify,2026-05-14T05:54:07.213875,wear-out
apify_6d99ef894b3c,data\raw\other\apify_6d99ef894b3c.jpg,0.1444,13.0,False,other,apify,2026-05-14T05:54:10.284416,wear-out
apify_fbcab855b864,data\raw\gaming\apify_fbcab855b864.jpg,0.3889,35.0,False,gaming,apify,2026-05-14T05:54:12.913512,wear-out
apify_847f5aa5f641,data\raw\ecommerce\apify_847f5aa5f641.jpg,0.5111,46.0,False,ecommerce,apify,2026-05-14T05:54:18.543269,wear-out
apify_80a133ca0e3a,data\raw\other\apify_80a133ca0e3a.jpg,0.6333,57.0,False,other,apify,2026-05-14T05:54:20.741386,wear-out
apify_d82fa819868f,data\raw\finance\apify_d82fa819868f.jpg,0.1667,15.0,False,finance,apify,2026-05-14T05:54:23.153156,wear-out
apify_033e0a38acca,data\raw\other\apify_033e0a38acca.jpg,0.3111,28.0,False,other,apify,2026-05-14T05:54:25.344827,wear-out
apify_4493aa8bc976,data\raw\other\apify_4493aa8bc976.jpg,0.5889,53.0,False,other,apify,2026-05-14T05:54:28.221388,wear-out
apify_62b96857fb58,data\raw\gaming\apify_62b96857fb58.jpg,0.3111,28.0,False,gaming,apify,2026-05-14T05:54:30.548712,wear-out
apify_2b492f0f409f,data\raw\other\apify_2b492f0f409f.jpg,0.0444,4.0,False,other,apify,2026-05-14T05:54:33.241059,cut-out
apify_3ec78886ba91,data\raw\other\apify_3ec78886ba91.jpg,0.1,9.0,False,other,apify,2026-05-14T05:54:43.003282,wear-out
apify_ebb07025b7df,data\raw\gaming\apify_ebb07025b7df.jpg,0.7444,67.0,False,gaming,apify,2026-05-14T05:54:44.624819,wear-out
apify_1836fd90b389,data\raw\other\apify_1836fd90b389.jpg,0.5556,50.0,False,other,apify,2026-05-14T05:54:46.394205,wear-out
apify_e5559531f956,data\raw\gaming\apify_e5559531f956.jpg,0.2778,25.0,False,gaming,apify,2026-05-14T05:54:48.592517,wear-out
apify_32e6452677a9,data\raw\ecommerce\apify_32e6452677a9.jpg,0.4333,39.0,False,ecommerce,apify,2026-05-14T05:54:52.754664,wear-out
apify_edcdbbb3461e,data\raw\other\apify_edcdbbb3461e.jpg,0.6444,58.0,False,other,apify,2026-05-14T05:54:54.896823,wear-out
apify_c009684b4173,data\raw\gaming\apify_c009684b4173.jpg,0.3,27.0,False,gaming,apify,2026-05-14T05:54:57.692962,wear-out
apify_203aabc98689,data\raw\ecommerce\apify_203aabc98689.jpg,0.5778,52.0,False,ecommerce,apify,2026-05-14T05:55:00.459022,wear-out
apify_3cfa141880ec,data\raw\ecommerce\apify_3cfa141880ec.jpg,0.0444,4.0,False,ecommerce,apify,2026-05-14T05:55:03.240187,cut-out
apify_11a4b0fb7851,data\raw\other\apify_11a4b0fb7851.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:55:08.366778,wear-out
apify_1ce77e1ae306,data\raw\other\apify_1ce77e1ae306.jpg,0.3222,29.0,False,other,apify,2026-05-14T05:55:14.976848,wear-out
apify_482796093229,data\raw\other\apify_482796093229.jpg,0.7556,68.0,False,other,apify,2026-05-14T05:55:17.653483,wear-out
apify_5cc5de02e74c,data\raw\other\apify_5cc5de02e74c.jpg,0.8667,78.0,False,other,apify,2026-05-14T05:55:24.503745,wear-out
apify_283f72615b5b,data\raw\ecommerce\apify_283f72615b5b.jpg,0.5333,48.0,False,ecommerce,apify,2026-05-14T05:55:27.803886,wear-out
apify_b45c3b705f2c,data\raw\gaming\apify_b45c3b705f2c.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:55:35.298140,cut-out
apify_02c3d1105f42,data\raw\ecommerce\apify_02c3d1105f42.jpg,0.1222,11.0,False,ecommerce,apify,2026-05-14T05:55:40.016698,wear-out
apify_2c38768eadc0,data\raw\other\apify_2c38768eadc0.jpg,0.0667,6.0,False,other,apify,2026-05-14T05:55:47.307163,cut-out
apify_8be3784b7412,data\raw\finance\apify_8be3784b7412.jpg,0.0222,2.0,False,finance,apify,2026-05-14T05:55:52.053682,cut-out
apify_a12b09e43909,data\raw\other\apify_a12b09e43909.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:55:57.354369,wear-out
apify_17066d46a02c,data\raw\other\apify_17066d46a02c.jpg,0.3556,32.0,False,other,apify,2026-05-14T05:55:59.462435,wear-out
apify_2297db5c970d,data\raw\other\apify_2297db5c970d.jpg,0.2889,26.0,False,other,apify,2026-05-14T05:56:01.799447,wear-out
apify_deddd862a878,data\raw\other\apify_deddd862a878.jpg,0.6333,57.0,False,other,apify,2026-05-14T05:56:06.752427,wear-out
apify_d52ae9c56cb0,data\raw\gaming\apify_d52ae9c56cb0.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:56:08.725502,cut-out
apify_e47909c7024f,data\raw\ecommerce\apify_e47909c7024f.jpg,0.0889,8.0,False,ecommerce,apify,2026-05-14T05:56:10.877263,wear-out
apify_37f9b4a96dad,data\raw\gaming\apify_37f9b4a96dad.jpg,0.5,45.0,False,gaming,apify,2026-05-14T05:56:15.670924,wear-out
apify_9c2b257ff763,data\raw\ecommerce\apify_9c2b257ff763.jpg,0.0444,4.0,False,ecommerce,apify,2026-05-14T05:56:17.740675,cut-out
apify_d45166242702,data\raw\gaming\apify_d45166242702.jpg,0.6778,61.0,False,gaming,apify,2026-05-14T05:56:24.715136,wear-out
apify_dbc77937e72b,data\raw\ecommerce\apify_dbc77937e72b.jpg,0.4667,42.0,False,ecommerce,apify,2026-05-14T05:56:29.538780,wear-out
apify_9309a8cf2f57,data\raw\other\apify_9309a8cf2f57.jpg,0.4778,43.0,False,other,apify,2026-05-14T05:56:32.062855,wear-out
apify_4468232100a6,data\raw\other\apify_4468232100a6.jpg,0.7889,71.0,False,other,apify,2026-05-14T05:56:36.739717,wear-out
apify_ded70adcde2f,data\raw\other\apify_ded70adcde2f.jpg,0.9889,89.0,False,other,apify,2026-05-14T05:56:40.104297,wear-out
apify_3db83546f1ff,data\raw\other\apify_3db83546f1ff.jpg,0.4111,37.0,False,other,apify,2026-05-14T05:56:42.453149,wear-out
apify_810c90c3e954,data\raw\gaming\apify_810c90c3e954.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:56:44.667387,cut-out
apify_07cdb9f3b30d,data\raw\ecommerce\apify_07cdb9f3b30d.jpg,0.7667,69.0,False,ecommerce,apify,2026-05-14T05:56:47.418149,wear-out
apify_64b489ab9bd6,data\raw\ecommerce\apify_64b489ab9bd6.jpg,0.0444,4.0,False,ecommerce,apify,2026-05-14T05:56:54.544642,cut-out
apify_d350d523ab73,data\raw\other\apify_d350d523ab73.jpg,0.2667,24.0,False,other,apify,2026-05-14T05:56:57.332664,wear-out
apify_6485607c4eef,data\raw\finance\apify_6485607c4eef.jpg,0.9333,84.0,False,finance,apify,2026-05-14T05:57:02.849383,wear-out
apify_5611d9c6798b,data\raw\gaming\apify_5611d9c6798b.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:57:07.394546,cut-out
apify_28f0db5d95dd,data\raw\gaming\apify_28f0db5d95dd.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:57:12.522781,cut-out
apify_39fc625c020d,data\raw\other\apify_39fc625c020d.jpg,0.0333,3.0,False,other,apify,2026-05-14T05:57:14.707590,cut-out
apify_d0cac5986f20,data\raw\other\apify_d0cac5986f20.jpg,0.0333,3.0,False,other,apify,2026-05-14T05:57:19.459788,cut-out
apify_cbe77e40cf0f,data\raw\other\apify_cbe77e40cf0f.jpg,0.5333,48.0,False,other,apify,2026-05-14T05:57:22.689643,wear-out
apify_5c75caebeaf0,data\raw\other\apify_5c75caebeaf0.jpg,0.5556,50.0,False,other,apify,2026-05-14T05:57:24.524971,wear-out
apify_9d8a1887c874,data\raw\gaming\apify_9d8a1887c874.jpg,0.1778,16.0,False,gaming,apify,2026-05-14T05:57:29.127112,wear-out
apify_4114ba76446d,data\raw\other\apify_4114ba76446d.jpg,0.1889,17.0,False,other,apify,2026-05-14T05:57:31.900472,wear-out
apify_fed7f67c02c5,data\raw\other\apify_fed7f67c02c5.jpg,0.2,18.0,False,other,apify,2026-05-14T05:57:33.956262,wear-out
apify_90a9e07b4828,data\raw\gaming\apify_90a9e07b4828.jpg,0.4889,44.0,False,gaming,apify,2026-05-14T05:57:36.719781,wear-out
apify_1a29e5893dff,data\raw\other\apify_1a29e5893dff.jpg,0.8111,73.0,False,other,apify,2026-05-14T05:57:39.193975,wear-out
apify_bd85cb7b0e0d,data\raw\ecommerce\apify_bd85cb7b0e0d.jpg,0.1556,14.0,False,ecommerce,apify,2026-05-14T05:57:41.660248,wear-out
apify_aabd5dfc768f,data\raw\gaming\apify_aabd5dfc768f.jpg,0.3667,33.0,False,gaming,apify,2026-05-14T05:57:46.483002,wear-out
apify_c7b5f448b886,data\raw\other\apify_c7b5f448b886.jpg,0.1111,10.0,False,other,apify,2026-05-14T05:57:49.153257,wear-out
apify_8888982870ec,data\raw\finance\apify_8888982870ec.jpg,0.0444,4.0,False,finance,apify,2026-05-14T05:57:54.212387,cut-out
apify_4984a287e2af,data\raw\other\apify_4984a287e2af.jpg,0.1444,13.0,False,other,apify,2026-05-14T05:57:56.395700,wear-out
apify_f3f9c511143b,data\raw\other\apify_f3f9c511143b.jpg,0.4111,37.0,False,other,apify,2026-05-14T05:57:59.594617,wear-out
apify_d16ccd848c84,data\raw\ecommerce\apify_d16ccd848c84.jpg,0.0444,4.0,False,ecommerce,apify,2026-05-14T05:58:01.644929,cut-out
apify_36068a382bfd,data\raw\gaming\apify_36068a382bfd.jpg,0.1,9.0,False,gaming,apify,2026-05-14T05:58:04.070884,wear-out
apify_0e08534bc569,data\raw\other\apify_0e08534bc569.jpg,0.6222,56.0,False,other,apify,2026-05-14T05:58:09.188290,wear-out
apify_15aa3b69f3c4,data\raw\gaming\apify_15aa3b69f3c4.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:58:11.053910,cut-out
apify_917951cded2c,data\raw\other\apify_917951cded2c.jpg,0.7,63.0,False,other,apify,2026-05-14T05:58:21.775640,wear-out
apify_aff6fe766f56,data\raw\other\apify_aff6fe766f56.jpg,0.8222,74.0,False,other,apify,2026-05-14T05:58:27.033807,wear-out
apify_efc4ae695e60,data\raw\ecommerce\apify_efc4ae695e60.jpg,0.6444,58.0,False,ecommerce,apify,2026-05-14T05:58:28.927648,wear-out
apify_ebfc9345b190,data\raw\other\apify_ebfc9345b190.jpg,0.6778,61.0,False,other,apify,2026-05-14T05:58:32.829450,wear-out
apify_f5e7f339061f,data\raw\gaming\apify_f5e7f339061f.jpg,0.0222,2.0,False,gaming,apify,2026-05-14T05:58:35.250299,cut-out
apify_ef5aaa2c91b1,data\raw\other\apify_ef5aaa2c91b1.jpg,0.1889,17.0,False,other,apify,2026-05-14T05:58:40.763323,wear-out
apify_270a4ebbd664,data\raw\other\apify_270a4ebbd664.jpg,0.0444,4.0,False,other,apify,2026-05-14T05:58:42.801796,cut-out
apify_6b34db247f1f,data\raw\other\apify_6b34db247f1f.jpg,0.8556,77.0,False,other,apify,2026-05-14T05:58:48.442908,wear-out
apify_ab57e1a41fda,data\raw\ecommerce\apify_ab57e1a41fda.jpg,0.4111,37.0,False,ecommerce,apify,2026-05-14T05:58:56.906736,wear-out
apify_5e221aa3c18b,data\raw\ecommerce\apify_5e221aa3c18b.jpg,0.4111,37.0,False,ecommerce,apify,2026-05-14T05:59:00.587773,wear-out
apify_a1f61adbb6e9,data\raw\ecommerce\apify_a1f61adbb6e9.jpg,0.1778,16.0,False,ecommerce,apify,2026-05-14T05:59:16.215879,wear-out
apify_73868afe3940,data\raw\gaming\apify_73868afe3940.jpg,0.0444,4.0,False,gaming,apify,2026-05-14T05:59:19.093906,cut-out
apify_3ccf1f77aac0,data\raw\ecommerce\apify_3ccf1f77aac0.jpg,0.4444,40.0,False,ecommerce,apify,2026-05-14T05:59:21.805821,wear-out
