ad_id,image_path,ctr_score,halflife_days,censored,vertical,source,scraped_at,discontinuation_type,is_censored
synthetic_538d704564ca,data\synthetic\finance\synthetic_538d704564ca.jpg,0.1759,15.83,False,finance,synthetic,2026-05-14T05:47:59.831411,wear-out,0
synthetic_5bd5a17e96a2,data\synthetic\finance\synthetic_5bd5a17e96a2.jpg,0.0719,6.47,False,finance,synthetic,2026-05-14T05:48:00.032009,cut-out,0
synthetic_a3d34345d83c,data\synthetic\ecommerce\synthetic_a3d34345d83c.jpg,0.1379,12.41,False,ecommerce,synthetic,2026-05-14T05:48:00.148726,wear-out,0
synthetic_c8caf992a7e5,data\synthetic\gaming\synthetic_c8caf992a7e5.jpg,0.1519,13.67,False,gaming,synthetic,2026-05-14T05:48:00.181261,wear-out,0
synthetic_5ceeab68e942,data\synthetic\ecommerce\synthetic_5ceeab68e942.jpg,0.1472,13.25,False,ecommerce,synthetic,2026-05-14T05:48:00.367038,wear-out,0
synthetic_688b6a516f8f,data\synthetic\finance\synthetic_688b6a516f8f.jpg,0.0448,4.03,False,finance,synthetic,2026-05-14T05:48:00.405044,cut-out,0
synthetic_cd1153d02415,data\synthetic\gaming\synthetic_cd1153d02415.jpg,0.134,12.06,False,gaming,synthetic,2026-05-14T05:48:00.432570,wear-out,0
synthetic_f1105b39dcff,data\synthetic\ecommerce\synthetic_f1105b39dcff.jpg,0.0987,8.88,False,ecommerce,synthetic,2026-05-14T05:48:00.501528,wear-out,0
synthetic_113db56b9744,data\synthetic\ecommerce\synthetic_113db56b9744.jpg,0.2046,18.41,False,ecommerce,synthetic,2026-05-14T05:48:00.526147,wear-out,0
synthetic_25a0f6100695,data\synthetic\finance\synthetic_25a0f6100695.jpg,0.0956,8.6,False,finance,synthetic,2026-05-14T05:48:00.633283,wear-out,0
synthetic_a40a35e16988,data\synthetic\ecommerce\synthetic_a40a35e16988.jpg,0.1251,11.26,False,ecommerce,synthetic,2026-05-14T05:48:00.728383,wear-out,0
apify_6178b77eebb7,data\raw\other\apify_6178b77eebb7.jpg,0.5,45.0,False,other,apify,2026-05-14T05:48:00.733378,wear-out,0
synthetic_5efeca684cde,data\synthetic\gaming\synthetic_5efeca684cde.jpg,0.1863,16.77,False,gaming,synthetic,2026-05-14T05:48:00.793053,wear-out,0
synthetic_45e9087f9419,data\synthetic\finance\synthetic_45e9087f9419.jpg,0.0778,7.0,False,finance,synthetic,2026-05-14T05:48:00.888610,wear-out,0
synthetic_bffeb26c3120,data\synthetic\finance\synthetic_bffeb26c3120.jpg,0.1572,14.15,False,finance,synthetic,2026-05-14T05:48:00.930464,wear-out,0
synthetic_5b7f2d1ce1c5,data\synthetic\finance\synthetic_5b7f2d1ce1c5.jpg,0.1012,9.11,False,finance,synthetic,2026-05-14T05:48:00.989351,wear-out,0
synthetic_a9705ccf322d,data\synthetic\gaming\synthetic_a9705ccf322d.jpg,0.1297,11.67,False,gaming,synthetic,2026-05-14T05:48:01.012417,wear-out,0
synthetic_d838029db654,data\synthetic\finance\synthetic_d838029db654.jpg,0.1627,14.64,False,finance,synthetic,2026-05-14T05:48:01.065979,wear-out,0
synthetic_22131373c736,data\synthetic\finance\synthetic_22131373c736.jpg,0.1242,11.18,False,finance,synthetic,2026-05-14T05:48:01.108985,wear-out,0
synthetic_1b27d62afba6,data\synthetic\ecommerce\synthetic_1b27d62afba6.jpg,0.0596,5.36,False,ecommerce,synthetic,2026-05-14T05:48:01.135653,cut-out,0
synthetic_f7eb30681759,data\synthetic\ecommerce\synthetic_f7eb30681759.jpg,0.0896,8.06,False,ecommerce,synthetic,2026-05-14T05:48:01.152024,wear-out,0
synthetic_ba563c2fe6a3,data\synthetic\finance\synthetic_ba563c2fe6a3.jpg,0.1169,10.52,False,finance,synthetic,2026-05-14T05:48:01.174010,wear-out,0
synthetic_0e736a4938a0,data\synthetic\finance\synthetic_0e736a4938a0.jpg,0.1557,14.01,False,finance,synthetic,2026-05-14T05:48:01.316287,wear-out,0
synthetic_021d030be933,data\synthetic\ecommerce\synthetic_021d030be933.jpg,0.0289,2.6,False,ecommerce,synthetic,2026-05-14T05:48:01.386288,cut-out,0
synthetic_81ac23e540a0,data\synthetic\finance\synthetic_81ac23e540a0.jpg,0.0731,6.58,False,finance,synthetic,2026-05-14T05:48:01.435819,cut-out,0
synthetic_f7f00bb81da9,data\synthetic\finance\synthetic_f7f00bb81da9.jpg,0.135,12.15,False,finance,synthetic,2026-05-14T05:48:01.472859,wear-out,0
synthetic_f2154e060cdc,data\synthetic\gaming\synthetic_f2154e060cdc.jpg,0.1184,10.66,False,gaming,synthetic,2026-05-14T05:48:01.507894,wear-out,0
synthetic_40d0de731610,data\synthetic\finance\synthetic_40d0de731610.jpg,0.1832,16.49,False,finance,synthetic,2026-05-14T05:48:01.577467,wear-out,0
synthetic_fc18cebc76b4,data\synthetic\ecommerce\synthetic_fc18cebc76b4.jpg,0.2,18.0,False,ecommerce,synthetic,2026-05-14T05:48:01.612484,wear-out,0
synthetic_7c0084795c7e,data\synthetic\ecommerce\synthetic_7c0084795c7e.jpg,0.1554,13.99,False,ecommerce,synthetic,2026-05-14T05:48:01.708107,wear-out,0
synthetic_7f26eb6ac540,data\synthetic\finance\synthetic_7f26eb6ac540.jpg,0.1273,11.46,False,finance,synthetic,2026-05-14T05:48:01.734626,wear-out,0
synthetic_0de9ef32cab4,data\synthetic\finance\synthetic_0de9ef32cab4.jpg,0.0111,1.0,False,finance,synthetic,2026-05-14T05:48:01.775137,cut-out,0
synthetic_e08e56fb9a4b,data\synthetic\gaming\synthetic_e08e56fb9a4b.jpg,0.1202,10.82,False,gaming,synthetic,2026-05-14T05:48:01.833857,wear-out,0
synthetic_bf93e309505f,data\synthetic\ecommerce\synthetic_bf93e309505f.jpg,0.1151,10.36,False,ecommerce,synthetic,2026-05-14T05:48:01.985755,wear-out,0
synthetic_ae537ec57b51,data\synthetic\finance\synthetic_ae537ec57b51.jpg,0.0711,6.4,False,finance,synthetic,2026-05-14T05:48:02.008763,cut-out,0
synthetic_f49e8779709c,data\synthetic\gaming\synthetic_f49e8779709c.jpg,0.1131,10.18,False,gaming,synthetic,2026-05-14T05:48:02.028340,wear-out,0
synthetic_b81494872d15,data\synthetic\finance\synthetic_b81494872d15.jpg,0.083,7.47,False,finance,synthetic,2026-05-14T05:48:02.071338,wear-out,0
synthetic_0febc3999816,data\synthetic\gaming\synthetic_0febc3999816.jpg,0.1704,15.34,False,gaming,synthetic,2026-05-14T05:48:02.134959,wear-out,0
synthetic_ceb750ecfc18,data\synthetic\gaming\synthetic_ceb750ecfc18.jpg,0.1019,9.17,False,gaming,synthetic,2026-05-14T05:48:02.167447,wear-out,0
synthetic_2a820814186f,data\synthetic\finance\synthetic_2a820814186f.jpg,0.0992,8.93,False,finance,synthetic,2026-05-14T05:48:02.327295,wear-out,0
synthetic_844ca7791376,data\synthetic\gaming\synthetic_844ca7791376.jpg,0.187,16.83,False,gaming,synthetic,2026-05-14T05:48:02.348263,wear-out,0
synthetic_0ba731e955e7,data\synthetic\finance\synthetic_0ba731e955e7.jpg,0.1367,12.3,False,finance,synthetic,2026-05-14T05:48:02.377279,wear-out,0
synthetic_7ff7f47870c9,data\synthetic\finance\synthetic_7ff7f47870c9.jpg,0.1568,14.11,False,finance,synthetic,2026-05-14T05:48:02.469442,wear-out,0
synthetic_a075a793161f,data\synthetic\gaming\synthetic_a075a793161f.jpg,0.1306,11.75,False,gaming,synthetic,2026-05-14T05:48:02.499006,wear-out,0
synthetic_e55cbec9f5ef,data\synthetic\finance\synthetic_e55cbec9f5ef.jpg,0.1033,9.3,False,finance,synthetic,2026-05-14T05:48:02.645148,wear-out,0
synthetic_31083746fead,data\synthetic\finance\synthetic_31083746fead.jpg,0.1073,9.66,False,finance,synthetic,2026-05-14T05:48:02.801265,wear-out,0
synthetic_d7417e1f39b6,data\synthetic\gaming\synthetic_d7417e1f39b6.jpg,0.0743,6.69,False,gaming,synthetic,2026-05-14T05:48:02.824852,cut-out,0
synthetic_c146bc243ea8,data\synthetic\finance\synthetic_c146bc243ea8.jpg,0.1446,13.01,False,finance,synthetic,2026-05-14T05:48:02.979986,wear-out,0
synthetic_b5eaa7b508f9,data\synthetic\gaming\synthetic_b5eaa7b508f9.jpg,0.1288,11.59,False,gaming,synthetic,2026-05-14T05:48:03.036528,wear-out,0
apify_0f1f599b9656,data\raw\other\apify_0f1f599b9656.jpg,,,False,other,apify,2026-05-14T05:48:03.236586,wear-out,1
synthetic_ec1839f8ce3f,data\synthetic\ecommerce\synthetic_ec1839f8ce3f.jpg,0.1721,15.49,False,ecommerce,synthetic,2026-05-14T05:48:03.236586,wear-out,0
synthetic_b33d6b1dab2b,data\synthetic\ecommerce\synthetic_b33d6b1dab2b.jpg,0.1493,13.44,False,ecommerce,synthetic,2026-05-14T05:48:03.382135,wear-out,0
synthetic_c980234c54ec,data\synthetic\ecommerce\synthetic_c980234c54ec.jpg,0.1273,11.46,False,ecommerce,synthetic,2026-05-14T05:48:03.415202,wear-out,0
synthetic_58cd8a440803,data\synthetic\gaming\synthetic_58cd8a440803.jpg,0.1614,14.53,False,gaming,synthetic,2026-05-14T05:48:03.436743,wear-out,0
synthetic_e03b9a23a206,data\synthetic\gaming\synthetic_e03b9a23a206.jpg,0.106,9.54,False,gaming,synthetic,2026-05-14T05:48:03.489676,wear-out,0
synthetic_999073344a43,data\synthetic\ecommerce\synthetic_999073344a43.jpg,0.1728,15.55,False,ecommerce,synthetic,2026-05-14T05:48:03.592226,wear-out,0
synthetic_9a9ee0f73d7a,data\synthetic\ecommerce\synthetic_9a9ee0f73d7a.jpg,0.116,10.44,False,ecommerce,synthetic,2026-05-14T05:48:03.700431,wear-out,0
synthetic_818849a9ffae,data\synthetic\ecommerce\synthetic_818849a9ffae.jpg,0.0518,4.66,False,ecommerce,synthetic,2026-05-14T05:48:03.724960,cut-out,0
synthetic_eef8b502386a,data\synthetic\finance\synthetic_eef8b502386a.jpg,0.1033,9.3,False,finance,synthetic,2026-05-14T05:48:03.771537,wear-out,0
synthetic_01ad803bc863,data\synthetic\ecommerce\synthetic_01ad803bc863.jpg,0.1341,12.07,False,ecommerce,synthetic,2026-05-14T05:48:03.845341,wear-out,0
synthetic_64fa15c5b2d9,data\synthetic\finance\synthetic_64fa15c5b2d9.jpg,0.1003,9.03,False,finance,synthetic,2026-05-14T05:48:03.867337,wear-out,0
synthetic_a3ddabfe502f,data\synthetic\ecommerce\synthetic_a3ddabfe502f.jpg,0.2202,19.82,False,ecommerce,synthetic,2026-05-14T05:48:03.951386,wear-out,0
synthetic_15c4230914d0,data\synthetic\gaming\synthetic_15c4230914d0.jpg,0.1454,13.09,False,gaming,synthetic,2026-05-14T05:48:03.972396,wear-out,0
synthetic_e7e3a0d7d9fd,data\synthetic\gaming\synthetic_e7e3a0d7d9fd.jpg,0.0757,6.81,False,gaming,synthetic,2026-05-14T05:48:04.027609,cut-out,0
synthetic_2eb4bcae1db8,data\synthetic\finance\synthetic_2eb4bcae1db8.jpg,0.1468,13.21,False,finance,synthetic,2026-05-14T05:48:04.050612,wear-out,0
synthetic_a42589132e04,data\synthetic\gaming\synthetic_a42589132e04.jpg,0.0962,8.66,False,gaming,synthetic,2026-05-14T05:48:04.075614,wear-out,0
synthetic_ce05d3858408,data\synthetic\ecommerce\synthetic_ce05d3858408.jpg,0.127,11.43,False,ecommerce,synthetic,2026-05-14T05:48:04.146137,wear-out,0
synthetic_36dd1b4bf3f1,data\synthetic\gaming\synthetic_36dd1b4bf3f1.jpg,0.0403,3.63,False,gaming,synthetic,2026-05-14T05:48:04.169359,cut-out,0
synthetic_2e77a0d56268,data\synthetic\finance\synthetic_2e77a0d56268.jpg,0.1102,9.92,False,finance,synthetic,2026-05-14T05:48:04.196880,wear-out,0
synthetic_6519ac83b558,data\synthetic\ecommerce\synthetic_6519ac83b558.jpg,0.158,14.22,False,ecommerce,synthetic,2026-05-14T05:48:04.249932,wear-out,0
synthetic_b1122d4ae19c,data\synthetic\ecommerce\synthetic_b1122d4ae19c.jpg,0.1457,13.11,False,ecommerce,synthetic,2026-05-14T05:48:04.332734,wear-out,0
synthetic_f42f9c8f28bf,data\synthetic\finance\synthetic_f42f9c8f28bf.jpg,0.1153,10.38,False,finance,synthetic,2026-05-14T05:48:04.431264,wear-out,0
synthetic_a1b65cc8a8ee,data\synthetic\gaming\synthetic_a1b65cc8a8ee.jpg,0.1662,14.96,False,gaming,synthetic,2026-05-14T05:48:04.486318,wear-out,0
synthetic_9965485d1d1a,data\synthetic\finance\synthetic_9965485d1d1a.jpg,0.0671,6.04,False,finance,synthetic,2026-05-14T05:48:04.596831,cut-out,0
synthetic_c53eb7f10335,data\synthetic\ecommerce\synthetic_c53eb7f10335.jpg,0.1656,14.9,False,ecommerce,synthetic,2026-05-14T05:48:04.762024,wear-out,0
synthetic_ec412be837a4,data\synthetic\finance\synthetic_ec412be837a4.jpg,0.0558,5.02,False,finance,synthetic,2026-05-14T05:48:04.853027,cut-out,0
synthetic_c86edd8e7c78,data\synthetic\gaming\synthetic_c86edd8e7c78.jpg,0.1899,17.09,False,gaming,synthetic,2026-05-14T05:48:04.870015,wear-out,0
synthetic_2e27a6e23211,data\synthetic\gaming\synthetic_2e27a6e23211.jpg,0.092,8.28,False,gaming,synthetic,2026-05-14T05:48:04.889012,wear-out,0
synthetic_4ee661a85b5d,data\synthetic\finance\synthetic_4ee661a85b5d.jpg,0.1028,9.25,False,finance,synthetic,2026-05-14T05:48:04.936551,wear-out,0
synthetic_524b4a966c3d,data\synthetic\ecommerce\synthetic_524b4a966c3d.jpg,0.0972,8.75,False,ecommerce,synthetic,2026-05-14T05:48:04.961362,wear-out,0
synthetic_8fc0565f37c8,data\synthetic\ecommerce\synthetic_8fc0565f37c8.jpg,0.1891,17.02,False,ecommerce,synthetic,2026-05-14T05:48:05.124901,wear-out,0
synthetic_85b5a50990bc,data\synthetic\finance\synthetic_85b5a50990bc.jpg,0.0447,4.02,False,finance,synthetic,2026-05-14T05:48:05.250660,cut-out,0
synthetic_6ee7073faabf,data\synthetic\finance\synthetic_6ee7073faabf.jpg,0.0947,8.52,False,finance,synthetic,2026-05-14T05:48:05.422326,wear-out,0
synthetic_c37b271a8eac,data\synthetic\finance\synthetic_c37b271a8eac.jpg,0.0928,8.35,False,finance,synthetic,2026-05-14T05:48:05.452922,wear-out,0
apify_749cbe15f723,data\raw\other\apify_749cbe15f723.jpg,,,False,other,apify,2026-05-14T05:48:05.524903,wear-out,1
synthetic_43d786fa0478,data\synthetic\finance\synthetic_43d786fa0478.jpg,0.1054,9.49,False,finance,synthetic,2026-05-14T05:48:05.582901,wear-out,0
synthetic_0aa7f08ef407,data\synthetic\finance\synthetic_0aa7f08ef407.jpg,0.1002,9.02,False,finance,synthetic,2026-05-14T05:48:05.758072,wear-out,0
synthetic_4edc4f1c0b02,data\synthetic\ecommerce\synthetic_4edc4f1c0b02.jpg,0.1909,17.18,False,ecommerce,synthetic,2026-05-14T05:48:05.810086,wear-out,0
synthetic_3c51899e016d,data\synthetic\gaming\synthetic_3c51899e016d.jpg,0.0782,7.04,False,gaming,synthetic,2026-05-14T05:48:05.909542,wear-out,0
synthetic_a1a7fdf1d768,data\synthetic\ecommerce\synthetic_a1a7fdf1d768.jpg,0.1829,16.46,False,ecommerce,synthetic,2026-05-14T05:48:05.971816,wear-out,0
synthetic_d61f95bf0fdc,data\synthetic\gaming\synthetic_d61f95bf0fdc.jpg,0.119,10.71,False,gaming,synthetic,2026-05-14T05:48:06.052810,wear-out,0
synthetic_ed33e226fec2,data\synthetic\finance\synthetic_ed33e226fec2.jpg,0.1601,14.41,False,finance,synthetic,2026-05-14T05:48:06.077810,wear-out,0
synthetic_6c07cfeb9464,data\synthetic\gaming\synthetic_6c07cfeb9464.jpg,0.0974,8.77,False,gaming,synthetic,2026-05-14T05:48:06.142328,wear-out,0
synthetic_e4be291fa28c,data\synthetic\gaming\synthetic_e4be291fa28c.jpg,0.0541,4.87,False,gaming,synthetic,2026-05-14T05:48:06.168351,cut-out,0
synthetic_5fe8a89e632b,data\synthetic\finance\synthetic_5fe8a89e632b.jpg,0.0672,6.05,False,finance,synthetic,2026-05-14T05:48:06.218017,cut-out,0
synthetic_63b0f4f9e30b,data\synthetic\ecommerce\synthetic_63b0f4f9e30b.jpg,0.1351,12.16,False,ecommerce,synthetic,2026-05-14T05:48:06.359994,wear-out,0
synthetic_bc1d0f88757f,data\synthetic\finance\synthetic_bc1d0f88757f.jpg,0.1748,15.73,False,finance,synthetic,2026-05-14T05:48:06.430570,wear-out,0
synthetic_4b18677e8d06,data\synthetic\gaming\synthetic_4b18677e8d06.jpg,0.1268,11.41,False,gaming,synthetic,2026-05-14T05:48:06.456811,wear-out,0
synthetic_e6026334c97a,data\synthetic\gaming\synthetic_e6026334c97a.jpg,0.036,3.24,False,gaming,synthetic,2026-05-14T05:48:06.506321,cut-out,0
synthetic_22648d55ee4f,data\synthetic\ecommerce\synthetic_22648d55ee4f.jpg,0.1456,13.1,False,ecommerce,synthetic,2026-05-14T05:48:06.644375,wear-out,0
synthetic_66c995689c97,data\synthetic\ecommerce\synthetic_66c995689c97.jpg,0.0657,5.91,False,ecommerce,synthetic,2026-05-14T05:48:06.791057,cut-out,0
synthetic_ef506e474048,data\synthetic\ecommerce\synthetic_ef506e474048.jpg,0.0809,7.28,False,ecommerce,synthetic,2026-05-14T05:48:06.816095,wear-out,0
synthetic_4a15428ebd83,data\synthetic\finance\synthetic_4a15428ebd83.jpg,0.1406,12.65,False,finance,synthetic,2026-05-14T05:48:06.931389,wear-out,0
synthetic_37646b1c5b0e,data\synthetic\finance\synthetic_37646b1c5b0e.jpg,0.0594,5.35,False,finance,synthetic,2026-05-14T05:48:06.983576,cut-out,0
synthetic_424784b0d0ee,data\synthetic\gaming\synthetic_424784b0d0ee.jpg,0.0847,7.62,False,gaming,synthetic,2026-05-14T05:48:07.003579,wear-out,0
synthetic_882cfe057389,data\synthetic\finance\synthetic_882cfe057389.jpg,0.1919,17.27,False,finance,synthetic,2026-05-14T05:48:07.088277,wear-out,0
synthetic_3e1b25072b14,data\synthetic\gaming\synthetic_3e1b25072b14.jpg,0.1547,13.92,False,gaming,synthetic,2026-05-14T05:48:07.118600,wear-out,0
synthetic_908827f65c63,data\synthetic\gaming\synthetic_908827f65c63.jpg,0.124,11.16,False,gaming,synthetic,2026-05-14T05:48:07.147174,wear-out,0
synthetic_2849d672fa4a,data\synthetic\finance\synthetic_2849d672fa4a.jpg,0.1571,14.14,False,finance,synthetic,2026-05-14T05:48:07.310486,wear-out,0
synthetic_30079755352f,data\synthetic\ecommerce\synthetic_30079755352f.jpg,0.159,14.31,False,ecommerce,synthetic,2026-05-14T05:48:07.335993,wear-out,0
synthetic_ce33cdc6e55e,data\synthetic\ecommerce\synthetic_ce33cdc6e55e.jpg,0.1317,11.85,False,ecommerce,synthetic,2026-05-14T05:48:07.456217,wear-out,0
synthetic_e65a171b6517,data\synthetic\ecommerce\synthetic_e65a171b6517.jpg,0.1609,14.48,False,ecommerce,synthetic,2026-05-14T05:48:07.620324,wear-out,0
synthetic_e6216e8de1da,data\synthetic\gaming\synthetic_e6216e8de1da.jpg,0.2096,18.86,False,gaming,synthetic,2026-05-14T05:48:07.645839,wear-out,0
synthetic_7855a15a47d9,data\synthetic\ecommerce\synthetic_7855a15a47d9.jpg,0.0924,8.32,False,ecommerce,synthetic,2026-05-14T05:48:07.678874,wear-out,0
synthetic_d752cd160bb4,data\synthetic\ecommerce\synthetic_d752cd160bb4.jpg,0.1171,10.54,False,ecommerce,synthetic,2026-05-14T05:48:07.720433,wear-out,0
synthetic_c65238638b32,data\synthetic\ecommerce\synthetic_c65238638b32.jpg,0.1989,17.9,False,ecommerce,synthetic,2026-05-14T05:48:07.753557,wear-out,0
synthetic_a340a55144dc,data\synthetic\gaming\synthetic_a340a55144dc.jpg,0.1907,17.16,False,gaming,synthetic,2026-05-14T05:48:07.804555,wear-out,0
synthetic_b775742d1fb4,data\synthetic\ecommerce\synthetic_b775742d1fb4.jpg,0.137,12.33,False,ecommerce,synthetic,2026-05-14T05:48:07.907297,wear-out,0
synthetic_1c7011d46282,data\synthetic\ecommerce\synthetic_1c7011d46282.jpg,0.1137,10.23,False,ecommerce,synthetic,2026-05-14T05:48:08.115029,wear-out,0
synthetic_58a461985089,data\synthetic\ecommerce\synthetic_58a461985089.jpg,0.0496,4.46,False,ecommerce,synthetic,2026-05-14T05:48:08.291534,cut-out,0
synthetic_f7fc22645518,data\synthetic\ecommerce\synthetic_f7fc22645518.jpg,0.142,12.78,False,ecommerce,synthetic,2026-05-14T05:48:08.379392,wear-out,0
apify_4b7820495c5c,data\raw\other\apify_4b7820495c5c.jpg,0.1556,14.0,False,other,apify,2026-05-14T05:48:08.486110,wear-out,0
synthetic_6d64ea98aaa4,data\synthetic\ecommerce\synthetic_6d64ea98aaa4.jpg,0.0721,6.49,False,ecommerce,synthetic,2026-05-14T05:48:08.556711,cut-out,0
synthetic_eb101bc78cc3,data\synthetic\finance\synthetic_eb101bc78cc3.jpg,0.0726,6.53,False,finance,synthetic,2026-05-14T05:48:08.696794,cut-out,0
synthetic_e7566d64c845,data\synthetic\gaming\synthetic_e7566d64c845.jpg,0.123,11.07,False,gaming,synthetic,2026-05-14T05:48:08.736327,wear-out,0
synthetic_ad58d36e636e,data\synthetic\gaming\synthetic_ad58d36e636e.jpg,0.1202,10.82,False,gaming,synthetic,2026-05-14T05:48:08.763838,wear-out,0
synthetic_313def84bcd2,data\synthetic\gaming\synthetic_313def84bcd2.jpg,0.1308,11.77,False,gaming,synthetic,2026-05-14T05:48:08.807841,wear-out,0
synthetic_b924f3f882b8,data\synthetic\gaming\synthetic_b924f3f882b8.jpg,0.1666,14.99,False,gaming,synthetic,2026-05-14T05:48:08.856638,wear-out,0
synthetic_01e86ac3bccc,data\synthetic\ecommerce\synthetic_01e86ac3bccc.jpg,0.2102,18.92,False,ecommerce,synthetic,2026-05-14T05:48:09.008684,wear-out,0
synthetic_11c2df3670ad,data\synthetic\gaming\synthetic_11c2df3670ad.jpg,0.1496,13.46,False,gaming,synthetic,2026-05-14T05:48:09.036659,wear-out,0
synthetic_e92a5802f729,data\synthetic\finance\synthetic_e92a5802f729.jpg,0.1138,10.24,False,finance,synthetic,2026-05-14T05:48:09.080703,wear-out,0
synthetic_36a562298a06,data\synthetic\gaming\synthetic_36a562298a06.jpg,0.126,11.34,False,gaming,synthetic,2026-05-14T05:48:09.116738,wear-out,0
synthetic_7130fbdfac55,data\synthetic\ecommerce\synthetic_7130fbdfac55.jpg,0.1366,12.29,False,ecommerce,synthetic,2026-05-14T05:48:09.223218,wear-out,0
synthetic_5ec3048339de,data\synthetic\gaming\synthetic_5ec3048339de.jpg,0.1011,9.1,False,gaming,synthetic,2026-05-14T05:48:09.248390,wear-out,0
synthetic_e81052d2db77,data\synthetic\ecommerce\synthetic_e81052d2db77.jpg,0.0666,5.99,False,ecommerce,synthetic,2026-05-14T05:48:09.321968,cut-out,0
synthetic_1202c3a01279,data\synthetic\gaming\synthetic_1202c3a01279.jpg,0.1486,13.37,False,gaming,synthetic,2026-05-14T05:48:09.377807,wear-out,0
synthetic_bc30ef96fe8a,data\synthetic\finance\synthetic_bc30ef96fe8a.jpg,0.136,12.24,False,finance,synthetic,2026-05-14T05:48:09.538304,wear-out,0
synthetic_6079ec5265e5,data\synthetic\ecommerce\synthetic_6079ec5265e5.jpg,0.1357,12.21,False,ecommerce,synthetic,2026-05-14T05:48:09.702480,wear-out,0
synthetic_ce18fff997e6,data\synthetic\gaming\synthetic_ce18fff997e6.jpg,0.1826,16.43,False,gaming,synthetic,2026-05-14T05:48:09.724042,wear-out,0
synthetic_7e902ec9063e,data\synthetic\ecommerce\synthetic_7e902ec9063e.jpg,0.0828,7.45,False,ecommerce,synthetic,2026-05-14T05:48:09.892673,wear-out,0
synthetic_9f70d8d43ab9,data\synthetic\gaming\synthetic_9f70d8d43ab9.jpg,0.1389,12.5,False,gaming,synthetic,2026-05-14T05:48:09.965771,wear-out,0
synthetic_5d64b874605a,data\synthetic\gaming\synthetic_5d64b874605a.jpg,0.0661,5.95,False,gaming,synthetic,2026-05-14T05:48:09.995729,cut-out,0
synthetic_242b395d77cf,data\synthetic\ecommerce\synthetic_242b395d77cf.jpg,0.0651,5.86,False,ecommerce,synthetic,2026-05-14T05:48:10.171282,cut-out,0
synthetic_4a489f137e1a,data\synthetic\ecommerce\synthetic_4a489f137e1a.jpg,0.1182,10.64,False,ecommerce,synthetic,2026-05-14T05:48:10.336663,wear-out,0
synthetic_75a73ed6bff6,data\synthetic\ecommerce\synthetic_75a73ed6bff6.jpg,0.0342,3.08,False,ecommerce,synthetic,2026-05-14T05:48:10.495203,cut-out,0
synthetic_d5dba83b6da8,data\synthetic\ecommerce\synthetic_d5dba83b6da8.jpg,0.145,13.05,False,ecommerce,synthetic,2026-05-14T05:48:10.648286,wear-out,0
synthetic_c24887155602,data\synthetic\gaming\synthetic_c24887155602.jpg,0.1599,14.39,False,gaming,synthetic,2026-05-14T05:48:10.701813,wear-out,0
synthetic_81bb23f707a4,data\synthetic\gaming\synthetic_81bb23f707a4.jpg,0.0744,6.7,False,gaming,synthetic,2026-05-14T05:48:10.762870,cut-out,0
apify_1418e9446d3e,data\raw\other\apify_1418e9446d3e.jpg,,,False,other,apify,2026-05-14T05:48:10.798869,wear-out,1
synthetic_0f7a7bf5a741,data\synthetic\ecommerce\synthetic_0f7a7bf5a741.jpg,0.2217,19.95,False,ecommerce,synthetic,2026-05-14T05:48:10.830393,wear-out,0
synthetic_e115e00d7177,data\synthetic\gaming\synthetic_e115e00d7177.jpg,0.1264,11.38,False,gaming,synthetic,2026-05-14T05:48:10.888776,wear-out,0
synthetic_07df9f6d5382,data\synthetic\gaming\synthetic_07df9f6d5382.jpg,0.1131,10.18,False,gaming,synthetic,2026-05-14T05:48:10.939285,wear-out,0
synthetic_ff61df9a33f6,data\synthetic\finance\synthetic_ff61df9a33f6.jpg,0.1531,13.78,False,finance,synthetic,2026-05-14T05:48:11.009553,wear-out,0
synthetic_6902193522d3,data\synthetic\ecommerce\synthetic_6902193522d3.jpg,0.0781,7.03,False,ecommerce,synthetic,2026-05-14T05:48:11.170895,wear-out,0
synthetic_1522c284eeec,data\synthetic\gaming\synthetic_1522c284eeec.jpg,0.255,22.95,False,gaming,synthetic,2026-05-14T05:48:11.216470,wear-out,0
synthetic_40d80e811a4e,data\synthetic\ecommerce\synthetic_40d80e811a4e.jpg,0.0779,7.01,False,ecommerce,synthetic,2026-05-14T05:48:11.343399,wear-out,0
synthetic_780e7e8a391e,data\synthetic\ecommerce\synthetic_780e7e8a391e.jpg,0.1002,9.02,False,ecommerce,synthetic,2026-05-14T05:48:11.407802,wear-out,0
synthetic_3a0916ebd190,data\synthetic\finance\synthetic_3a0916ebd190.jpg,0.1503,13.53,False,finance,synthetic,2026-05-14T05:48:11.472958,wear-out,0
synthetic_da4b77f63087,data\synthetic\finance\synthetic_da4b77f63087.jpg,0.0111,1.0,False,finance,synthetic,2026-05-14T05:48:11.543560,cut-out,0
synthetic_ec0d32dd9d26,data\synthetic\ecommerce\synthetic_ec0d32dd9d26.jpg,0.2404,21.64,False,ecommerce,synthetic,2026-05-14T05:48:11.575563,wear-out,0
synthetic_2c9202328818,data\synthetic\gaming\synthetic_2c9202328818.jpg,0.1233,11.1,False,gaming,synthetic,2026-05-14T05:48:11.622550,wear-out,0
synthetic_09ec16fe8bb4,data\synthetic\finance\synthetic_09ec16fe8bb4.jpg,0.0404,3.64,False,finance,synthetic,2026-05-14T05:48:11.734147,cut-out,0
